cod_ine,municipio,provincia,pob,pob_previa,var
29029,Benarrabá,Málaga,441,441,0.441
29030,El Borge,Málaga,911,911,0.911
29031,El Burgo,Málaga,1808,1808,1.808
29032,Campillos,Málaga,8317,8317,8.317
29033,Canillas de Aceituno,Málaga,1698,1698,1.698
29034,Canillas de Albaida,Málaga,832,832,0.832
29035,Cañete la Real,Málaga,1632,1632,1.632
29036,Carratraca,Málaga,723,723,0.723
29037,Cartajima,Málaga,254,254,0.254
29038,Cártama,Málaga,27443,27443,27.443
29039,Casabermeja,Málaga,3738,3738,3.738
29040,Casarabonela,Málaga,2539,2539,2.539
29041,Casares,Málaga,7321,7321,7.321
29042,Coín,Málaga,23509,23509,23.509
29043,Colmenar,Málaga,3438,3438,3.438
29044,Comares,Málaga,1340,1340,1.34
29045,Cómpeta,Málaga,3613,3613,3.613
29046,Cortes de la Frontera,Málaga,3031,3031,3.031
29047,Cuevas Bajas,Málaga,1362,1362,1.362
29049,Cuevas de San Marcos,Málaga,3617,3617,3.617
29048,Cuevas del Becerro,Málaga,1600,1600,1.6
29050,Cútar,Málaga,604,604,0.604
29051,Estepona,Málaga,71696,71696,71.696
29052,Faraján,Málaga,252,252,0.252
29053,Frigiliana,Málaga,3265,3265,3.265
29054,Fuengirola,Málaga,81987,81987,81.987
29055,Fuente de Piedra,Málaga,2785,2785,2.785
29056,Gaucín,Málaga,1587,1587,1.587
29057,Genalguacil,Málaga,383,383,0.383
29058,Guaro,Málaga,2367,2367,2.367
29059,Humilladero,Málaga,3300,3300,3.3
29060,Igualeja,Málaga,744,744,0.744
29061,Istán,Málaga,1507,1507,1.507
29062,Iznate,Málaga,924,924,0.924
29063,Jimera de Líbar,Málaga,384,384,0.384
29064,Jubrique,Málaga,565,565,0.565
29065,Júzcar,Málaga,240,240,0.24
29066,Macharaviaya,Málaga,524,524,0.524
29067,Málaga,Málaga,578063,578063,578.063
29068,Manilva,Málaga,16845,16845,16.845
29069,Marbella,Málaga,149032,149032,149.032
29070,Mijas,Málaga,86556,86556,86.556
29071,Moclinejo,Málaga,1255,1255,1.255
29072,Mollina,Málaga,5352,5352,5.352
29073,Monda,Málaga,2801,2801,2.801
29903,Montecorto,Málaga,579,579,0.579
29074,Montejaque,Málaga,939,939,0.939
29075,Nerja,Málaga,20899,20899,20.899
29076,Ojén,Málaga,4069,4069,4.069
29077,Parauta,Málaga,247,247,0.247
29079,Periana,Málaga,3235,3235,3.235
29080,Pizarra,Málaga,9607,9607,9.607
29081,Pujerra,Málaga,294,294,0.294
29082,Rincón de la Victoria,Málaga,49917,49917,49.917
29083,Riogordo,Málaga,2734,2734,2.734
29084,Ronda,Málaga,33662,33662,33.662
29085,Salares,Málaga,187,187,0.187
29086,Sayalonga,Málaga,1573,1573,1.573
29087,Sedella,Málaga,600,600,0.6
29904,Serrato,Málaga,478,478,0.478
29088,Sierra de Yeguas,Málaga,3381,3381,3.381
29089,Teba,Málaga,3726,3726,3.726
29090,Tolox,Málaga,2210,2210,2.21
29901,Torremolinos,Málaga,67877,67877,67.877
29091,Torrox,Málaga,18782,18782,18.782
29092,Totalán,Málaga,724,724,0.724
29093,Valle de Abdalajís,Málaga,2502,2502,2.502
29094,Vélez-Málaga,Málaga,82972,82972,82.972
29095,Villanueva de Algaidas,Málaga,4140,4140,4.14
29902,Villanueva de la Concepción,Málaga,3272,3272,3.272
29098,Villanueva de Tapia,Málaga,1438,1438,1.438
29096,Villanueva del Rosario,Málaga,3371,3371,3.371
29097,Villanueva del Trabuco,Málaga,5388,5388,5.388
29099,Viñuela,Málaga,2041,2041,2.041
29100,Yunquera,Málaga,2884,2884,2.884
30001,Abanilla,Murcia,6047,6047,6.047
30002,Abarán,Murcia,13080,13080,13.08
30003,Águilas,Murcia,35910,35910,35.91
30004,Albudeite,Murcia,1393,1393,1.393
30005,Alcantarilla,Murcia,42619,42619,42.619
30902,Los Alcázares,Murcia,16958,16958,16.958
30006,Aledo,Murcia,1084,1084,1.084
30007,Alguazas,Murcia,9819,9819,9.819
30008,Alhama de Murcia,Murcia,22475,22475,22.475
30009,Archena,Murcia,19492,19492,19.492
30010,Beniel,Murcia,11508,11508,11.508
30011,Blanca,Murcia,6573,6573,6.573
30012,Bullas,Murcia,11609,11609,11.609
30013,Calasparra,Murcia,10118,10118,10.118
30014,Campos del Río,Murcia,2064,2064,2.064
30015,Caravaca de la Cruz,Murcia,25659,25659,25.659
30016,Cartagena,Murcia,215826,215826,215.826
30017,Cehegín,Murcia,14935,14935,14.935
30018,Ceutí,Murcia,12286,12286,12.286
30019,Cieza,Murcia,35179,35179,35.179
30020,Fortuna,Murcia,10665,10665,10.665
30021,Fuente Álamo de Murcia,Murcia,17253,17253,17.253
30022,Jumilla,Murcia,26107,26107,26.107
30023,Librilla,Murcia,5394,5394,5.394
30024,Lorca,Murcia,95726,95726,95.726
30025,Lorquí,Murcia,7307,7307,7.307
30026,Mazarrón,Murcia,33377,33377,33.377
30027,Molina de Segura,Murcia,73593,73593,73.593
30028,Moratalla,Murcia,7807,7807,7.807
30029,Mula,Murcia,17124,17124,17.124
30030,Murcia,Murcia,459778,459778,459.778
30031,Ojós,Murcia,501,501,0.501
30032,Pliego,Murcia,3913,3913,3.913
30033,Puerto Lumbreras,Murcia,16219,16219,16.219
30034,Ricote,Murcia,1281,1281,1.281
30035,San Javier,Murcia,33489,33489,33.489
30036,San Pedro del Pinatar,Murcia,26465,26465,26.465
30901,Santomera,Murcia,16116,16116,16.116
30037,Torre-Pacheco,Murcia,37039,37039,37.039
30038,Las Torres de Cotillas,Murcia,21907,21907,21.907
30039,Totana,Murcia,32835,32835,32.835
30040,Ulea,Murcia,866,866,0.866
30041,La Unión,Murcia,20560,20560,20.56
30042,Villanueva del Río Segura,Murcia,3271,3271,3.271
30043,Yecla,Murcia,35052,35052,35.052
31001,Abáigar,Navarra,84,84,0.084
31002,Abárzuza/Abartzuza,Navarra,538,538,0.538
31003,Abaurregaina/Abaurrea Alta,Navarra,132,132,0.132
31004,Abaurrepea/Abaurrea Baja,Navarra,29,29,0.029
31005,Aberin,Navarra,346,346,0.346
31006,Ablitas,Navarra,2480,2480,2.48
31007,Adiós,Navarra,165,165,0.165
31008,Aguilar de Codés,Navarra,69,69,0.069
31009,Aibar/Oibar,Navarra,785,785,0.785
31011,Allín/Allin,Navarra,883,883,0.883
31012,Allo,Navarra,934,934,0.934
31010,Altsasu/Alsasua,Navarra,7441,7441,7.441
31013,Améscoa Baja,Navarra,722,722,0.722
31014,Ancín/Antzin,Navarra,338,338,0.338
31015,Andosilla,Navarra,2752,2752,2.752
31016,Ansoáin/Antsoain,Navarra,10739,10739,10.739
31017,Anue,Navarra,493,493,0.493
31018,Añorbe,Navarra,614,614,0.614
31019,Aoiz/Agoitz,Navarra,2778,2778,2.778
31020,Araitz,Navarra,512,512,0.512
31025,Arakil,Navarra,967,967,0.967
31021,Aranarache/Aranaratxe,Navarra,69,69,0.069
31023,Aranguren,Navarra,11717,11717,11.717
31024,Arano,Navarra,115,115,0.115
31022,Arantza,Navarra,606,606,0.606
31026,Aras,Navarra,153,153,0.153
31027,Arbizu,Navarra,1125,1125,1.125
31028,Arce/Artzi,Navarra,250,250,0.25
31029,Los Arcos,Navarra,1129,1129,1.129
31030,Arellano,Navarra,164,164,0.164
31031,Areso,Navarra,273,273,0.273
31032,Arguedas,Navarra,2302,2302,2.302
31033,Aria,Navarra,49,49,0.049
31034,Aribe,Navarra,33,33,0.033
31035,Armañanzas,Navarra,46,46,0.046
31036,Arróniz,Navarra,1054,1054,1.054
31037,Arruazu,Navarra,99,99,0.099
31038,Artajona,Navarra,1734,1734,1.734
31039,Artazu,Navarra,118,118,0.118
31040,Atez/Atetz,Navarra,230,230,0.23
31058,Auritz/Burguete,Navarra,230,230,0.23
31041,Ayegui/Aiegi,Navarra,2434,2434,2.434
31042,Azagra,Navarra,3778,3778,3.778
31043,Azuelo,Navarra,27,27,0.027
31044,Bakaiku,Navarra,353,353,0.353
31901,Barañáin/Barañain,Navarra,19812,19812,19.812
31045,Barásoain,Navarra,612,612,0.612
31046,Barbarin,Navarra,49,49,0.049
31047,Bargota,Navarra,254,254,0.254
31048,Barillas,Navarra,237,237,0.237
31049,Basaburua,Navarra,837,837,0.837
31050,Baztan,Navarra,7857,7857,7.857
31137,Beintza-Labaien,Navarra,217,217,0.217
31051,Beire,Navarra,301,301,0.301
31052,Belascoáin,Navarra,115,115,0.115
31250,Bera,Navarra,3786,3786,3.786
31053,Berbinzana,Navarra,674,674,0.674
31905,Beriáin,Navarra,4123,4123,4.123
31902,Berrioplano/Berriobeiti,Navarra,7448,7448,7.448
31903,Berriozar,Navarra,10704,10704,10.704
31054,Bertizarana,Navarra,588,588,0.588
31055,Betelu,Navarra,375,375,0.375
31253,Bidaurreta,Navarra,166,166,0.166
31056,Biurrun-Olcoz,Navarra,227,227,0.227
31057,Buñuel,Navarra,2237,2237,2.237
31059,Burgui/Burgi,Navarra,195,195,0.195
31060,Burlada/Burlata,Navarra,19706,19706,19.706
31061,El Busto,Navarra,55,55,0.055
31062,Cabanillas,Navarra,1337,1337,1.337
31063,Cabredo,Navarra,85,85,0.085
31064,Cadreita,Navarra,2032,2032,2.032
31065,Caparroso,Navarra,2781,2781,2.781
31066,Cárcar,Navarra,1119,1119,1.119
31067,Carcastillo,Navarra,2477,2477,2.477
31068,Cascante,Navarra,3943,3943,3.943
31069,Cáseda,Navarra,951,951,0.951
31070,Castejón,Navarra,4283,4283,4.283
31071,Castillonuevo,Navarra,13,13,0.013
31193,Cendea de Olza/Oltza Zendea,Navarra,1866,1866,1.866
31072,Cintruénigo,Navarra,8041,8041,8.041
31074,Cirauqui/Zirauki,Navarra,489,489,0.489
31075,Ciriza/Ziritza,Navarra,165,165,0.165
31076,Cizur,Navarra,3884,3884,3.884
31077,Corella,Navarra,8196,8196,8.196
31078,Cortes,Navarra,3163,3163,3.163
31079,Desojo,Navarra,73,73,0.073
31080,Dicastillo,Navarra,588,588,0.588
31081,Donamaria,Navarra,448,448,0.448
31221,Doneztebe/Santesteban,Navarra,1818,1818,1.818
31083,Echarri/Etxarri,Navarra,78,78,0.078
31087,Elgorriaga,Navarra,215,215,0.215
31089,Enériz/Eneritz,Navarra,296,296,0.296
31090,Eratsun,Navarra,148,148,0.148
31091,Ergoiena,Navarra,365,365,0.365
31092,Erro,Navarra,789,789,0.789
31094,Eslava,Navarra,107,107,0.107
31095,Esparza de Salazar/Espartza Zaraitzu,Navarra,74,74,0.074
31096,Espronceda,Navarra,103,103,0.103
